id,id_trasy,id_pojazdu,id_pracownika,id_czasu,ilosc_biletow_nor,ilosc_biletow_ulg,godzina_przejazdu,minuty_przejazdu,poziom_wypelnienia,odleglosc,przychod
4599,1905,773,1292,1911,13,1,9,15,0.9333333333333333,666,150
4600,1633,1488,2424,145,18,2,12,57,0.8695652173913043,932.4,232
4601,660,1881,407,1551,19,3,5,37,0.8148148148148148,404.4,236
4602,1777,1095,1853,1328,3,16,4,52,0.6129032258064516,350.4,71
4603,314,2065,1011,927,0,6,11,29,0.3,826.8,36
4604,1592,868,265,1056,25,2,9,16,0.8709677419354839,667.2,343
4605,1857,2241,1807,550,3,13,8,56,1,643.2,62
4606,1817,505,1342,1921,22,1,6,59,0.9583333333333334,502.8,228
4607,1831,371,2037,917,9,2,8,35,0.9166666666666666,618,108
4608,2328,2098,1989,1141,2,0,6,32,0.07142857142857142,470.4,24
4609,30,882,1262,561,13,3,2,26,1,175.2,151
4610,1217,2369,277,693,1,14,10,27,0.45454545454545453,752.4,38
4611,1002,23,1142,1704,14,0,11,10,1,804,140
4612,161,1925,1694,1418,4,1,5,37,0.45454545454545453,404.4,61
4613,1646,699,1722,464,13,4,9,4,0.6538461538461539,652.8,214
4614,375,1953,439,824,5,11,6,1,0.5161290322580645,433.2,116
4615,1914,1335,1768,2343,14,3,6,39,0.7727272727272727,478.8,149
4616,1094,353,2099,1994,2,1,3,31,0.2727272727272727,253.2,33
4617,486,1707,2023,995,18,3,6,41,0.75,481.2,225
4618,1020,530,1667,425,6,12,8,10,0.72,588,120
4619,1081,273,2081,1586,2,6,8,22,0.3076923076923077,602.4,54
4620,1406,246,96,2293,15,0,2,16,1,163.2,165
4621,401,1305,710,2487,7,4,9,56,0.6470588235294118,715.2,112
4622,1463,1511,1292,1499,14,8,12,44,0.7586206896551724,916.8,216
4623,923,1686,673,1105,6,17,4,20,1,312,134
4624,333,1414,2484,1739,3,14,1,44,0.7391304347826086,124.8,92
4625,664,209,2240,1504,21,3,7,46,1,559.2,225
4626,1031,1091,1041,724,0,8,3,46,0.4444444444444444,271.2,32
4627,1332,818,1660,422,9,0,7,58,0.47368421052631576,573.6,117
4628,394,2044,1636,1398,24,1,2,41,0.8620689655172413,193.2,317
4629,449,1072,2244,266,19,0,12,10,0.8636363636363636,876,266
4630,624,274,794,48,8,2,9,46,0.3225806451612903,703.2,98
4631,2273,2422,1443,1908,5,11,6,6,0.47058823529411764,439.2,87
4632,2192,2246,479,314,0,1,7,0,0.041666666666666664,504,3
4633,383,445,1950,140,10,0,12,23,0.3333333333333333,891.6,120
4634,1341,2219,1916,306,29,0,6,33,1,471.6,406
4635,1996,2485,880,2320,6,11,6,21,0.6296296296296297,457.2,150
4636,2187,368,1623,1514,32,0,1,32,1,110.4,352
4637,146,764,1215,2330,14,6,6,3,1,435.6,244
4638,2480,972,1330,1060,12,0,10,23,0.631578947368421,747.6,144
4639,1230,1004,714,964,13,2,12,7,1,872.4,153
4640,1107,1606,2410,808,18,2,9,27,0.9523809523809523,680.4,224
4641,2341,637,1698,1168,9,6,8,48,0.7894736842105263,633.6,102
4642,2260,2375,1880,1364,16,0,8,5,0.9411764705882353,582,176
4643,912,1829,847,1578,18,13,5,48,0.9117647058823529,417.6,317
4644,193,1982,2010,442,4,26,5,21,0.8823529411764706,385.2,208
4645,1514,995,1343,187,16,2,2,46,0.6923076923076923,199.2,186
4646,508,1704,1300,1940,0,1,10,47,0.1,776.4,5
4647,1485,1630,1190,1966,0,2,2,57,0.10526315789473684,212.4,18
4648,1456,1181,2112,1661,7,17,9,2,0.8888888888888888,650.4,121
4649,1091,1614,1437,1387,9,10,10,34,0.95,760.8,216
4650,1568,546,846,2452,14,0,7,37,1,548.4,140
4651,596,1216,1826,115,5,3,5,36,0.7272727272727273,403.2,56
4652,2235,76,479,1300,21,0,3,20,0.9545454545454546,240,252
4653,673,1726,647,2354,7,17,8,36,0.8888888888888888,619.2,223
4654,809,2232,322,1155,5,3,9,49,0.42105263157894735,706.8,66
4655,1476,1487,2152,2445,12,5,8,10,0.8947368421052632,588,178
4656,251,2089,2480,415,2,11,5,9,0.4482758620689655,370.8,61
4657,511,2379,851,869,2,4,11,36,0.5,835.2,44
4658,125,454,1794,1714,17,5,7,59,0.8461538461538461,574.8,207
4659,1545,1495,28,2481,8,1,4,10,0.5625,300,108
4660,1122,464,2029,2050,24,0,7,50,1,564,288
4661,1547,2478,556,1827,12,2,6,53,0.4827586206896552,495.6,172
4662,2481,1387,1807,1684,22,0,8,27,0.9166666666666666,608.4,286
4663,163,1232,1318,2098,5,3,6,45,0.5333333333333333,486,70
4664,2481,1801,1183,2251,5,12,7,27,0.8947368421052632,536.4,125
4665,566,1709,843,1008,8,6,7,57,0.4375,572.4,148
4666,1192,231,181,216,8,3,5,2,0.7857142857142857,362.4,113
4667,1713,740,220,1330,1,4,8,36,0.19230769230769232,619.2,27
4668,1581,1538,417,480,3,10,8,21,0.5909090909090909,601.2,129
4669,1758,748,1529,2374,11,6,3,18,0.7727272727272727,237.6,128
4670,631,701,1539,813,13,19,4,16,0.9696969696969697,307.2,181
4671,1006,1601,1822,1714,25,1,7,59,1,574.8,281
4672,408,176,1009,702,8,3,4,27,0.6111111111111112,320.4,128
4673,1879,900,14,2316,5,2,9,25,0.6363636363636364,678,76
4674,166,2436,363,268,17,7,5,0,0.9230769230769231,360,232
4675,830,1995,906,1917,19,11,7,59,0.967741935483871,574.8,261
4676,855,205,667,1212,9,8,1,30,0.5666666666666667,108,141
4677,58,1804,1254,95,12,0,7,43,0.631578947368421,555.6,120
4678,515,2102,2144,1374,10,14,5,27,0.8888888888888888,392.4,222
4679,1763,1374,528,421,3,26,5,56,0.9354838709677419,427.2,218
4680,193,137,1831,703,5,16,2,10,0.8076923076923077,156,161
4681,957,1932,2226,1266,18,0,8,20,0.8571428571428571,600,198
4682,584,1530,160,959,10,10,3,53,0.6896551724137931,279.6,220
4683,2361,2495,1679,696,7,3,6,35,0.30303030303030304,474,79
4684,1650,1991,1671,2043,8,7,6,31,0.6,469.2,123
4685,1167,1487,424,1671,12,0,3,14,0.631578947368421,232.8,168
4686,708,1218,2176,1057,8,17,2,51,0.9615384615384616,205.2,180
4687,347,1212,1358,341,5,3,9,23,0.6153846153846154,675.6,56
4688,779,633,2,642,16,5,2,34,0.6774193548387096,184.8,249
4689,26,2258,116,2275,5,1,10,19,0.4,742.8,57
4690,1853,2486,1184,1245,0,0,9,50,0,708,0
4691,951,698,1929,1546,13,3,8,27,0.6956521739130435,608.4,184
4692,662,554,1085,1595,12,12,3,43,0.8888888888888888,267.6,228
4693,1955,2190,48,2069,13,3,9,55,0.6153846153846154,714,148
4694,25,247,1716,1659,20,11,9,12,0.9117647058823529,662.4,255
4695,649,1200,2498,66,12,1,1,30,0.9285714285714286,108,147
4696,1305,169,1267,2102,6,15,0,34,0.6774193548387096,40.8,123
4697,101,341,1788,795,5,8,4,50,1,348,118
4698,762,1028,1142,125,14,0,9,14,0.6666666666666666,664.8,168
4699,948,653,1437,1400,29,4,10,26,1,751.2,355
4700,539,1931,619,1424,8,2,10,4,0.9090909090909091,724.8,114
4701,685,2054,407,258,14,2,7,1,0.8888888888888888,505.2,192
4702,1196,1143,1798,2399,0,4,10,41,0.26666666666666666,769.2,20
4703,1717,2034,2169,2315,3,21,8,6,1,583.2,177
4704,1998,1485,938,645,14,0,4,17,0.9333333333333333,308.4,140
4705,608,1118,1171,1262,3,9,11,55,0.8571428571428571,858,114
4706,1653,1379,1469,1230,14,4,6,21,0.6923076923076923,457.2,148
4707,1453,1402,2238,1341,23,7,9,55,1,714,304
4708,179,1544,2321,195,5,5,10,24,0.5,748.8,95
4709,2278,1606,89,276,2,16,0,32,0.8571428571428571,38.4,54
4710,804,1366,1898,1398,3,16,2,41,0.6333333333333333,193.2,62
4711,2478,1217,1086,23,18,1,6,3,0.95,435.6,201
4712,1188,1705,630,1996,7,5,2,51,0.35294117647058826,205.2,118
4713,736,2057,1871,812,7,19,8,37,0.9285714285714286,620.4,241
4714,59,2364,1407,2414,2,21,10,22,0.7666666666666667,746.4,125
4715,822,1337,624,1097,26,2,7,2,0.9333333333333333,506.4,344
4716,905,1676,2291,2136,12,0,0,37,0.36363636363636365,44.4,168
4717,525,28,1763,2418,23,0,5,43,0.8518518518518519,411.6,322
4718,1070,315,1273,1457,14,0,6,33,1,471.6,140
4719,944,100,405,925,29,2,7,30,1,540,412
4720,1868,33,8,1687,2,9,12,49,0.8461538461538461,922.8,103
4721,870,1318,809,1281,3,11,9,45,0.6086956521739131,702,61
4722,671,2052,1142,1456,7,2,3,22,0.9,242.4,86
4723,1641,1144,857,534,12,3,7,22,0.5769230769230769,530.4,141
4724,1472,536,408,1811,14,0,5,51,0.875,421.2,140
4725,2372,2285,2077,2352,18,2,11,17,0.6060606060606061,812.4,230
4726,781,1748,1466,392,7,11,8,15,0.782608695652174,594,158
4727,1726,2157,260,113,1,12,5,54,0.9285714285714286,424.8,86
4728,543,142,740,439,9,11,8,0,1,576,167
4729,1642,2002,1834,1500,10,4,4,4,0.9333333333333333,292.8,152
4730,2197,178,1871,2337,23,1,11,39,0.96,838.8,328
4731,2276,2036,973,925,20,0,7,30,1,540,260
4732,2026,178,40,1616,0,25,5,20,1,384,50
4733,1243,222,2122,1153,23,2,9,37,0.8620689655172413,692.4,336
4734,19,1542,159,2023,8,2,5,47,0.5,416.4,108
4735,1337,2008,1763,95,9,1,7,43,0.47619047619047616,555.6,95
4736,2125,2243,1837,1128,10,1,1,1,0.6875,73.2,106
4737,2152,2256,2217,300,1,1,1,50,0.11764705882352941,132,17
4738,2397,1263,1783,292,8,10,9,40,0.6,696,138
4739,729,2179,1529,1706,1,5,2,39,0.2727272727272727,190.8,41
4740,801,840,1446,1910,17,2,3,47,1,272.4,254
4741,1663,1472,815,2139,5,7,4,53,0.8571428571428571,351.6,90
4742,1547,507,1860,489,7,6,2,11,0.6842105263157895,157.2,110
4743,251,2264,643,21,23,0,7,50,1,564,322
4744,1404,1489,804,1332,31,2,10,54,1,784.8,349
4745,1202,2106,2283,1262,3,9,11,55,0.5217391304347826,858,90
4746,1586,2205,1453,285,6,18,4,19,0.8275862068965517,310.8,222
4747,1666,90,2409,1703,23,0,6,32,0.8846153846153846,470.4,322
4748,2329,1602,1524,2289,1,7,5,35,0.36363636363636365,402,68
4749,1965,662,2382,2308,7,9,2,49,0.6956521739130435,202.8,125
4750,1024,354,2201,514,3,13,5,40,0.8,408,104
4751,1334,985,2256,2454,25,1,10,17,0.9285714285714286,740.4,357
4752,321,2458,1562,1575,29,0,8,0,0.90625,576,406
4753,1614,495,871,1595,11,10,3,43,0.9545454545454546,267.6,180
4754,1475,1306,597,776,3,11,11,51,0.4666666666666667,853.2,113
4755,1551,236,1854,1487,6,5,7,21,0.5,529.2,103
4756,477,151,2352,1417,3,5,8,0,0.4,576,51
4757,1696,357,466,721,13,0,3,30,0.65,252,156
4758,412,2399,1717,1284,1,15,9,15,0.7272727272727273,666,55
4759,323,1033,1867,1876,29,0,10,44,0.9666666666666667,772.8,377
4760,1339,2185,2316,1324,32,0,3,42,1,266.4,448
4761,59,1392,585,1457,3,9,6,33,0.631578947368421,471.6,75
4762,2029,1237,2059,1503,6,6,4,12,0.9230769230769231,302.4,114
4763,434,375,2365,635,2,17,10,28,0.5757575757575758,753.6,130
4764,2322,268,155,2229,0,5,2,31,0.3125,181.2,40
4765,1719,1582,1615,2360,23,3,5,23,0.8666666666666667,387.6,349
4766,821,1638,220,1875,6,2,11,10,0.42105263157894735,804,76
4767,1947,2384,1433,129,16,3,9,24,1,676.8,207
4768,1412,1129,1219,841,33,0,10,7,1,728.4,462
4769,2249,608,20,1701,16,7,7,54,0.92,568.8,248
4770,833,1222,1538,2331,15,4,5,0,0.6785714285714286,360,234
4771,1948,1836,754,571,10,1,3,32,0.9166666666666666,254.4,117
4772,1021,1364,315,2057,2,4,12,10,0.6,876,56
4773,1250,1533,2397,1608,23,1,7,17,0.8888888888888888,524.4,232
4774,537,1971,1924,8,0,0,9,21,0,673.2,0
4775,1230,2113,622,743,9,1,9,50,0.3125,708,104
4776,1052,228,1999,1381,9,9,11,49,0.6,850.8,144
4777,1582,1422,1519,1437,3,11,10,53,0.9333333333333333,783.6,66
4778,1520,780,351,853,21,0,8,10,0.9545454545454546,588,294
4779,568,2062,379,655,5,5,13,42,0.7142857142857143,986.4,60
4780,236,285,1758,2481,8,11,4,10,0.6129032258064516,300,200
4781,2156,139,1032,481,10,0,13,5,1,942,140
4782,1444,376,581,1870,19,3,1,9,0.6470588235294118,82.8,268
4783,1508,2370,1089,254,4,0,4,55,0.3333333333333333,354,52
4784,2427,2354,717,2075,2,0,5,20,0.14285714285714285,384,22
4785,250,2288,1036,12,16,2,10,58,0.9473684210526315,789.6,240
4786,1361,1761,635,1043,20,0,8,24,0.9523809523809523,604.8,260
4787,286,1668,2203,613,18,12,8,13,0.9375,591.6,294
4788,1099,186,1965,167,9,1,4,41,0.47619047619047616,337.2,121
4789,1428,1825,2236,2152,7,2,8,12,0.6,590.4,88
4790,327,815,1740,1115,8,6,8,16,0.9333333333333333,595.2,140
4791,464,161,969,1903,10,6,6,44,0.6153846153846154,484.8,140
4792,471,909,1221,406,18,5,5,28,0.92,393.6,282
4793,1685,666,117,1004,9,9,9,19,0.9,670.8,189
4794,69,855,949,535,7,1,12,22,0.8,890.4,104
4795,861,387,388,902,3,9,7,16,0.5454545454545454,523.2,96
4796,1746,2061,2250,2325,9,5,6,41,0.7777777777777778,481.2,132
4797,1586,77,2398,1336,16,0,0,56,0.6153846153846154,67.2,208
4798,2131,477,2042,1373,2,7,9,43,0.6923076923076923,699.6,42
4799,1437,1197,1969,1114,11,0,2,0,0.6470588235294118,144,154
4800,2008,699,1094,1103,22,0,10,37,0.8461538461538461,764.4,242
4801,454,1817,2338,2247,9,4,8,55,0.8125,642,116
4802,1783,591,2097,1623,7,2,9,1,0.6923076923076923,649.2,99
4803,1113,1888,1476,1581,15,0,5,25,1,390,180
4804,413,294,1361,272,14,11,5,39,0.9615384615384616,406.8,273
4805,395,2153,1754,992,9,0,6,9,0.8181818181818182,442.8,126
4806,516,1010,1264,506,11,3,3,38,0.6666666666666666,261.6,181
4807,2270,1130,2018,2388,11,4,7,28,0.8333333333333334,537.6,167
4808,1324,494,527,1350,28,0,9,7,0.8484848484848485,656.4,392
4809,1466,1919,185,1856,32,0,7,25,1,534,320
4810,1546,1029,1447,2356,10,4,8,2,0.7368421052631579,578.4,152
4811,1466,653,953,2083,28,5,8,17,1,596.4,305
4812,1680,1051,235,578,16,3,11,38,0.95,837.6,178
4813,2368,1519,575,455,15,2,6,39,0.6071428571428571,478.8,168
4814,2402,1947,2478,815,10,4,6,13,0.9333333333333333,447.6,118
4815,483,1787,84,1768,14,9,1,16,0.9583333333333334,91.2,236
4816,1703,2246,2243,334,15,7,10,1,0.9166666666666666,721.2,252
4817,1499,743,898,1781,6,1,9,29,0.2413793103448276,682.8,74
4818,783,946,2134,1102,3,10,2,2,0.9285714285714286,146.4,83
4819,188,543,2227,876,4,4,4,8,0.6666666666666666,297.6,48
4820,2284,636,114,1513,4,6,3,5,0.5555555555555556,222,86
4821,299,2081,1002,873,16,1,5,29,0.8095238095238095,394.8,179
4822,2053,1831,1207,1303,30,2,8,17,0.9411764705882353,596.4,304
4823,1539,2220,784,297,3,17,11,26,0.625,823.2,118
4824,2150,1504,967,29,24,0,6,31,1,469.2,312
4825,1862,1997,670,7,10,2,9,33,0.48,687.6,156
4826,787,330,1361,764,8,8,6,20,0.7272727272727273,456,128
4827,2398,140,1103,1912,6,0,12,18,0.6,885.6,66
4828,575,1937,1103,824,0,3,6,1,0.17647058823529413,433.2,18
4829,812,1946,1601,1327,10,0,3,6,0.5555555555555556,223.2,110
4830,1161,2139,932,1388,25,1,8,49,0.9629629629629629,634.8,259
4831,264,802,1026,1909,11,8,8,49,0.76,634.8,193
4832,2055,472,237,2297,8,2,10,7,0.5555555555555556,728.4,96
4833,2223,379,1285,629,2,15,3,13,0.5151515151515151,231.6,127
4834,2235,158,415,1531,8,1,2,44,0.9,196.8,100
4835,2083,1661,1738,130,8,8,5,55,1,426,168
4836,328,470,2442,1208,14,4,3,26,0.5454545454545454,247.2,148
4837,803,782,1284,300,29,1,1,50,0.9375,132,295
4838,1514,1995,1274,597,5,17,8,43,0.7096774193548387,627.6,140
4839,975,1585,336,1282,2,3,9,19,0.45454545454545453,670.8,55
4840,105,1392,2152,802,8,9,6,46,0.8947368421052632,487.2,175
4841,1358,1963,706,548,7,3,11,56,0.5,859.2,102
4842,2020,908,9,336,20,2,5,17,1,380.4,214
4843,1039,876,1462,640,16,7,3,49,0.8214285714285714,274.8,202
4844,1206,692,8,1665,16,2,7,34,0.8181818181818182,544.8,202
4845,337,846,783,2004,15,1,7,7,0.5517241379310345,512.4,200
4846,777,1520,113,955,9,1,3,28,0.625,249.6,92
4847,775,284,1498,767,5,0,4,38,0.3333333333333333,333.6,60
4848,2165,2032,656,1431,11,11,6,49,0.7096774193548387,490.8,209
4849,2497,887,2133,2477,21,6,6,32,0.7941176470588235,470.4,222
4850,845,339,1987,613,8,11,8,13,0.59375,591.6,181
4851,1824,1196,899,269,20,5,5,26,0.7575757575757576,391.2,275
4852,1959,358,2094,2338,24,2,12,0,0.7878787878787878,864,282
4853,859,791,1235,1718,4,24,7,27,0.9333333333333333,536.4,184
4854,625,1606,713,1139,4,13,10,20,0.8095238095238095,744,152
4855,2402,1500,1659,1898,23,1,4,26,1,319.2,255
4856,1026,98,1901,89,3,12,10,4,0.7142857142857143,724.8,144
4857,1711,1023,1599,1469,17,1,2,29,0.6666666666666666,178.8,195
4858,207,2078,1544,534,17,10,7,22,0.9,530.4,258
4859,592,2480,2044,281,22,0,8,19,0.8148148148148148,598.8,220
4860,48,2314,256,842,9,5,8,31,0.7777777777777778,613.2,166
4861,2018,1076,2237,2432,0,0,8,33,0,615.6,0
4862,1898,1595,1004,194,10,1,4,3,0.9166666666666666,291.6,117
4863,530,1538,386,1083,5,13,3,29,0.8181818181818182,250.8,96
4864,99,297,1669,2127,12,4,6,31,0.64,469.2,200
4865,431,1892,86,898,23,3,3,3,0.9629629629629629,219.6,305
4866,179,338,2280,908,2,5,11,37,0.7,836.4,59
4867,281,1458,2188,2376,20,0,10,12,1,734.4,260
4868,277,1137,1874,107,4,9,11,26,0.5416666666666666,823.2,70
4869,1237,1669,38,645,19,6,4,17,0.7352941176470589,308.4,265
4870,1035,2343,1320,1660,2,4,8,34,0.6,616.8,64
4871,1114,699,1645,200,14,8,6,55,0.8461538461538461,498,212
4872,561,527,756,1401,8,4,7,27,0.42857142857142855,536.4,116
4873,316,37,339,2424,14,4,9,6,0.8571428571428571,655.2,202
4874,1795,1714,2489,1541,9,20,7,13,0.9666666666666667,519.6,197
4875,949,1575,1075,1060,4,20,10,23,0.7058823529411765,747.6,180
4876,2339,1079,447,2219,9,12,2,48,0.75,201.6,186
4877,2179,677,27,1892,7,11,8,2,0.9,578.4,99
4878,1698,2121,928,130,3,3,5,55,0.42857142857142855,426,57
4879,2160,1553,2480,2323,3,2,2,57,0.5,212.4,40
4880,458,1999,49,1757,14,0,11,21,0.42424242424242425,817.2,196
4881,1817,753,1476,1443,10,3,5,9,0.8125,370.8,124
4882,667,2015,655,4,18,0,4,45,0.9,342,180
4883,1947,13,66,1705,11,6,8,26,0.7391304347826086,607.2,162
4884,276,1052,1765,2110,0,12,9,21,0.5217391304347826,673.2,96
4885,946,129,680,1224,22,1,12,4,0.8518518518518519,868.8,288
4886,483,1266,150,1539,7,20,11,42,0.84375,842.4,211
4887,1199,2117,1757,2387,12,5,7,6,0.8095238095238095,511.2,177
4888,919,217,60,2062,11,6,6,52,0.85,494.4,191
4889,525,2226,1002,752,0,26,11,24,0.896551724137931,820.8,234
4890,1933,2394,665,258,11,12,7,1,0.8846153846153846,505.2,218
4891,1673,416,2236,192,30,0,6,52,0.9375,494.4,360
4892,1726,1722,296,895,17,5,11,27,0.9565217391304348,824.4,268
4893,105,361,1332,928,4,18,1,40,0.9565217391304348,120,182
4894,2050,2236,1513,1498,13,3,10,10,0.6153846153846154,732,193
4895,452,2293,2090,565,1,8,10,17,0.45,740.4,35
4896,1474,1306,138,391,27,3,4,41,1,337.2,339
4897,938,1654,306,2267,11,9,12,41,0.8695652173913043,913.2,191
4898,2028,780,807,359,10,3,9,24,0.5909090909090909,676.8,115
4899,425,1901,931,958,17,2,5,54,1,424.8,184
4900,655,216,2,2077,13,3,10,30,0.8421052631578947,756,161
4901,1721,1395,867,1604,1,1,8,5,0.1,582,23
4902,440,2142,543,911,26,1,7,12,0.84375,518.4,295
4903,989,369,2103,894,23,4,8,11,0.9642857142857143,589.2,261
4904,2287,37,1480,341,15,2,9,23,0.8095238095238095,675.6,226
4905,571,1282,1129,2327,0,17,3,18,0.7727272727272727,237.6,51
4906,40,1939,1059,2253,0,23,5,37,0.71875,404.4,161
4907,1343,750,1387,529,5,6,10,18,0.5238095238095238,741.6,74
4908,2319,157,1135,1591,10,2,9,44,0.9230769230769231,700.8,132
4909,1780,2091,604,1227,0,9,11,25,0.391304347826087,822,63
4910,914,1012,791,971,21,2,4,32,1,326.4,256
4911,2117,698,978,315,10,9,8,7,0.8260869565217391,584.4,165
4912,1436,545,591,2047,1,12,6,34,0.4482758620689655,472.8,47
4913,1361,1779,2288,1545,6,12,6,10,0.6923076923076923,444,186
4914,1906,1059,731,2406,26,1,7,31,1,541.2,289
4915,1294,36,2101,1188,16,1,10,20,0.85,744,163
4916,1412,653,1243,797,12,1,2,49,0.3939393939393939,202.8,171
4917,720,2283,715,800,12,11,10,21,0.7666666666666667,745.2,154
4918,126,772,910,2399,15,1,10,41,0.9411764705882353,769.2,156
4919,801,934,2228,667,13,12,7,35,0.8928571428571429,546,278
4920,1868,940,770,440,2,5,5,21,0.5833333333333334,385.2,67
4921,2159,752,712,498,1,6,11,33,0.3888888888888889,831.6,54
4922,420,2055,614,520,7,0,7,50,0.4375,564,98
4923,204,499,260,1547,20,4,6,58,1,501.6,316
4924,87,692,1600,1888,9,6,9,50,0.6818181818181818,708,117
4925,1416,1065,992,1460,6,2,9,19,0.38095238095238093,670.8,94
4926,1580,908,836,2059,2,6,10,53,0.36363636363636365,783.6,58
4927,902,1769,816,1726,0,4,7,38,0.3333333333333333,549.6,32
4928,1088,1219,2281,2190,17,0,4,55,0.7727272727272727,354,187
4929,1375,406,860,2413,13,11,8,49,0.7058823529411765,634.8,152
4930,239,1085,1964,1161,16,10,9,19,0.9285714285714286,670.8,274
4931,498,882,1184,2461,7,2,6,31,0.5625,469.2,109
4932,2103,985,1695,1758,26,1,7,27,0.9642857142857143,536.4,371
4933,142,573,1856,1281,6,1,9,45,0.5,702,93
4934,358,474,546,890,9,3,2,51,0.7058823529411765,205.2,150
4935,2214,739,1719,1924,1,11,7,29,0.9230769230769231,538.8,90
4936,133,596,606,2089,5,6,6,32,0.8461538461538461,470.4,112
4937,846,1896,1218,587,6,11,8,25,0.7727272727272727,606,172
4938,2117,449,379,999,0,13,1,50,0.7647058823529411,132,65
4939,2343,2173,2340,1639,8,1,5,45,0.36,414,97
4940,2433,158,353,1391,7,0,7,47,0.7,560.4,98
4941,1906,315,1980,587,7,5,8,25,0.8571428571428571,606,92
4942,2463,331,1438,2238,21,4,5,46,1,415.2,222
4943,321,2005,906,743,17,4,9,50,1,708,262
4944,407,2150,501,1599,7,1,4,58,0.3333333333333333,357.6,74
4945,1984,1422,1249,833,10,2,1,6,0.8,79.2,138
4946,1408,1788,811,2103,2,7,7,8,0.8181818181818182,513.6,77
4947,2394,1296,1892,1896,16,6,6,19,0.9565217391304348,454.8,228
4948,721,1440,712,747,28,0,8,36,1,619.2,336
4949,702,1934,1292,1953,15,3,3,54,0.9,280.8,216
4950,1692,723,2056,1084,0,10,10,11,0.5882352941176471,733.2,70
4951,986,872,1990,251,20,5,5,38,0.9615384615384616,405.6,230
4952,355,407,987,279,0,2,10,19,0.2,742.8,6
4953,1104,1402,180,1184,16,13,6,22,0.9666666666666667,458.4,257
4954,2401,555,220,2266,7,0,13,24,0.7,964.8,70
4955,10,1125,1611,1818,8,7,7,28,0.7894736842105263,537.6,109
4956,1249,1794,94,1779,13,14,3,50,0.9,276,240
4957,1834,79,1108,1305,9,0,9,0,0.391304347826087,648,108
4958,1453,554,2490,1962,7,16,9,45,0.8518518518518519,702,148
4959,74,986,150,562,20,3,8,12,0.92,590.4,226
4960,2134,2077,2354,1488,7,8,1,5,0.6818181818181818,78,142
4961,449,660,908,800,20,3,10,21,0.8214285714285714,745.2,286
4962,2103,2177,1524,2261,2,14,2,34,1,184.8,126
4963,316,406,1922,1551,23,9,5,37,0.9411764705882353,404.4,344
4964,580,1709,872,969,27,2,3,44,0.90625,268.8,342
4965,299,619,1844,1805,19,12,9,50,0.9393939393939394,708,245
4966,2461,1172,2106,1307,2,13,3,50,0.5172413793103449,276,93
4967,1602,1988,2315,2494,28,1,7,2,0.90625,506.4,289
4968,1697,2157,1977,2116,6,4,5,44,0.7142857142857143,412.8,96
4969,1762,473,275,536,0,10,6,16,0.30303030303030304,451.2,40
4970,89,2480,73,831,24,0,12,29,0.8888888888888888,898.8,264
4971,1811,46,730,855,6,12,4,22,0.782608695652174,314.4,168
4972,281,1054,1613,155,9,2,6,27,0.6470588235294118,464.4,133
4973,1802,1847,765,2085,5,19,7,4,1,508.8,184
4974,2154,265,280,729,8,9,8,56,0.7083333333333334,643.2,124
4975,2088,339,998,1644,11,7,8,40,0.5625,624,166
4976,667,459,2302,1669,7,7,0,53,0.9333333333333333,63.6,91
4977,1031,488,168,1489,15,10,10,39,0.8928571428571429,766.8,220
4978,1951,1858,1083,1335,17,4,7,22,0.9545454545454546,530.4,253
4979,575,48,517,1527,9,3,12,41,1,913.2,135
4980,2212,1829,226,1455,12,10,7,54,0.6470588235294118,568.8,228
4981,2249,20,176,2424,2,12,9,6,0.9333333333333333,655.2,120
4982,2327,1158,327,2038,9,8,3,9,0.5666666666666667,226.8,147
4983,177,236,1868,1706,16,2,2,39,0.8181818181818182,190.8,234
4984,1486,341,323,1252,13,0,6,37,1,476.4,156
4985,729,1464,510,2046,10,0,7,59,0.8333333333333334,574.8,110
4986,177,1001,1788,616,2,19,8,15,0.8076923076923077,594,123
4987,973,793,1217,26,19,11,10,28,0.967741935483871,753.6,250
4988,1701,547,1350,667,8,6,7,35,1,546,126
4989,1630,807,2249,1894,7,2,10,33,0.75,759.6,102
4990,1655,1719,1838,2077,10,3,10,30,0.9285714285714286,756,129
4991,1810,1541,2192,1228,19,1,12,50,1,924,212
4992,73,1706,1846,1711,6,9,4,43,0.9375,339.6,105
4993,422,1024,1462,635,5,1,10,28,0.42857142857142855,753.6,76
